Date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
1926-07-01,1.3598,1.0712,1.5972,1.2641,1.1202,1.2227000000000001,1.1836,1.2551999999999999,1.5759,1.0578,1.2005,1.4856,1.2747,2.1078,1.5229,1.413,1.2774,1.4052,1.9279000000000002,1.8122,4.5036000000000005,1.1360000000000001,1.5670000000000002,1.3535,1.6646,1.0119,1.4665,1.1082,1.1803,1.2425
1926-08-01,1.3609,1.0675,1.6047,1.2717,1.1333,1.2213,1.1983,1.2582,1.6213000000000002,1.058,1.2045,1.5038,1.2891,2.1429,1.5511,1.4154,1.293,1.4079,1.9146999999999998,1.8681,4.5327,1.1475,1.5772,1.3786,1.6751999999999998,1.009,1.4657,1.11,1.1801,1.2551
1926-09-01,1.37,1.0858,1.6402999999999999,1.2730000000000001,1.1467,1.2118,1.1929,1.2673,1.6551,1.0625,1.2141,1.5121,1.2934,2.1669,1.5711,1.4217,1.2945,1.4118,1.9445000000000001,1.8501,4.6096,1.1505,1.5960999999999999,1.3682,1.7051,1.0095,1.4611,1.1094,1.1873,1.2721
1926-10-01,1.3714,1.0892,1.6442,1.2876,1.1442,1.2123,1.1903000000000001,1.2687,1.6846999999999999,1.0636,1.2109,1.5102,1.293,2.1493,1.5979999999999999,1.4304999999999999,1.2946,1.413,1.909,1.8641,4.6416,1.153,1.5952000000000002,1.3477000000000001,1.7034,1.0088,1.4615,1.108,1.1837,1.2624
1926-11-01,1.3588,1.0862,1.6507999999999998,1.2738,1.1579,1.2014,1.1903000000000001,1.2654,1.6506,1.0638,1.2012,1.4889999999999999,1.2953000000000001,2.0833,1.5481,1.4043999999999999,1.2851,1.419,1.899,1.8336999999999999,4.6373999999999995,1.1489,1.5874000000000001,1.3279999999999998,1.6827999999999999,1.0074,1.4503,1.1033,1.1734,1.2293
1926-12-01,1.3812,1.0925,1.6768,1.2782,1.1472,1.1991,1.1935,1.2781,1.6840000000000002,1.0659,1.2055,1.5069,1.3028,2.1384,1.5321,1.436,1.3092000000000001,1.417,1.8933,1.867,4.6965,1.1545,1.603,1.3391,1.6903000000000001,1.0078,1.4772,1.1073,1.1773,1.2386
1927-01-01,1.376,1.0888,1.6897,1.2794,1.1442,1.2024,1.1926,1.2762,1.7073,1.0703,1.2093,1.5206,1.3162,2.0994,1.5861999999999998,1.4431,1.3086,1.423,1.9136,1.8612000000000002,4.715199999999999,1.1632,1.6444,1.3234,1.7105000000000001,1.0085,1.4790999999999999,1.108,1.1854,1.2328000000000001
1927-02-01,1.3715,1.0883,1.6872,1.2843,1.1582,1.2099,1.1905999999999999,1.2885,1.7067,1.0688,1.2051,1.5171000000000001,1.3194,2.0881,1.5800999999999998,1.4382,1.321,1.4048,1.9505,1.8441,4.7852,1.1655,1.6337,1.3132,1.7181000000000002,1.007,1.465,1.1095,1.1814,1.2232
1927-03-01,1.3875,1.0996,1.7345000000000002,1.2883,1.1604,1.2178,1.1955,1.2916,1.775,1.0802,1.2136,1.5333999999999999,1.3429,2.1349,1.6306,1.4581,1.3375,1.4276,1.9561,1.879,4.9355,1.1802,1.6587,1.3289,1.7625,1.0072,1.4788000000000001,1.1164,1.1857,1.2212
1927-04-01,1.3914,1.0861,1.7709000000000001,1.2879,1.1587,1.2165,1.1955,1.294,1.8151000000000002,1.0755,1.2187000000000001,1.5382,1.3335,2.1285,1.6388,1.4472,1.3477999999999999,1.4506000000000001,1.8838,1.8784,5.0987,1.1653,1.6843,1.2971,1.7666,1.0058,1.4767000000000001,1.1116,1.1865,1.2262
1927-05-01,1.4013,1.0875,1.8049,1.2767,1.1572,1.2189999999999999,1.2069,1.3003,1.8370000000000002,1.0754,1.2165,1.5349,1.3391,2.1995,1.656,1.4416,1.3572,1.4524,1.8312,1.8913,5.898,1.1699,1.7055,1.3096,1.7814,1.0051,1.4944,1.1192,1.1909,1.2478
1927-06-01,1.4256,1.0977,1.8981999999999999,1.2765,1.1621000000000001,1.2403,1.2135,1.3108,1.8690000000000002,1.0861,1.2326000000000001,1.5514000000000001,1.3671,2.2982,1.6834,1.4901,1.358,1.4665,1.8676,1.97,6.0618,1.2002,1.7324,1.3248,1.8325,1.0049,1.505,1.1243,1.2095,1.2488
1927-07-01,1.4051,1.1075,1.889,1.2311,1.1643,1.2101,1.1887,1.3305,1.8518000000000001,1.0902,1.2244,1.5502,1.3340999999999998,2.039,1.6702,1.466,1.3593,1.4404,1.9323000000000001,2.0048000000000004,5.2156,1.1568,1.755,1.3235000000000001,1.7844,1.0179,1.4761,1.1315,1.2286,1.1929
1927-08-01,1.4243999999999999,1.1115,1.9278,1.2336,1.1673,1.2211,1.2002,1.3612,2.0003,1.0944,1.2386,1.6055,1.3657,2.1916,1.7602,1.5195,1.3900000000000001,1.4472,1.9585,2.0566,5.3731,1.159,1.807,1.3606,1.8279,1.0198,1.5230000000000001,1.1374,1.2433,1.2061
1927-09-01,1.434,1.107,1.9594,1.2475,1.1764000000000001,1.2207,1.2022,1.3602,2.0182,1.0842,1.2356,1.6433,1.3674,2.2758000000000003,1.8108,1.54,1.3924,1.4581,1.9498000000000002,2.0873,5.3917,1.1718,1.8117,1.3724,1.8114,1.0193,1.561,1.1377,1.2473,1.2161
1927-10-01,1.4569,1.1145,1.9989,1.2532,1.1926999999999999,1.2248999999999999,1.2102,1.3799000000000001,2.0756,1.0857,1.2437,1.6593,1.3853,2.2677,1.8601,1.557,1.4141,1.4642,1.9792,2.1736,5.6204,1.1749,1.8436,1.3849,1.8427,1.0204,1.6028,1.145,1.2606,1.2171
1927-11-01,1.4443,1.1126,1.9975,1.2537,1.1978,1.2205,1.2328999999999999,1.3961999999999999,1.9931999999999999,1.0833,1.2326000000000001,1.6063,1.3647,2.1625,1.8197,1.5164,1.4002000000000001,1.435,1.9535,2.1196,5.5237,1.1827,1.8043,1.3837,1.8023,1.016,1.5711,1.1421999999999999,1.2709,1.2067
1927-12-01,1.4758,1.1242,2.0583,1.2622,1.2307000000000001,1.225,1.0841,1.4086,2.0731,1.0876,1.2452,1.6947,1.4043999999999999,2.4017,1.8801,1.5582,1.4331,1.4685000000000001,1.9664000000000001,2.1867,5.6514999999999995,1.1865999999999999,1.8717000000000001,1.4465999999999999,1.8298999999999999,1.0158,1.638,1.146,1.2919,1.2301
1928-01-01,1.4876,1.1400000000000001,2.0599,1.2653,1.2347,1.2469000000000001,1.0838,1.4055,2.0675,1.0897000000000001,1.2422,1.7317,1.4143,2.4073,1.9458,1.5699999999999998,1.4854,1.4523,1.9839,2.2098,5.6555,1.1713,1.8812000000000002,1.4512,1.8255,1.0176,1.6331,1.1424,1.3226,1.2326000000000001
1928-02-01,1.5067,1.1399,2.0312,1.2643,1.2469000000000001,1.2555,1.0892,1.4146,2.0538,1.099,1.2465,1.7124,1.4087,2.3931,1.9146,1.5906,1.4773,1.4293,1.9666000000000001,2.2773000000000003,5.6692,1.176,1.8904999999999998,1.4562,1.8129,1.0174,1.6263999999999998,1.1399,1.3273,1.2246000000000001
1928-03-01,1.4914,1.1325,1.969,1.2615,1.2425,1.254,1.0866,1.3995,2.0614,1.0937,1.2501,1.688,1.3957,2.3727,1.917,1.5632000000000001,1.4391,1.4236,1.96,2.2636000000000003,5.6552,1.1703000000000001,1.9005,1.4584000000000001,1.7992,1.016,1.6175000000000002,1.1358,1.3173,1.2166000000000001
1928-04-01,1.5125,1.1517,1.9864000000000002,1.2816,1.2538,1.2783,1.0897000000000001,1.3775,2.1939,1.1008,1.264,1.7282,1.4328,2.7217,2.1708,1.5969,1.4668999999999999,1.4451,2.0113,2.397,5.6884,1.1655,1.9277,1.5091,1.841,1.0173,1.6697,1.1396,1.3465,1.2357
1928-05-01,1.5253,1.1581000000000001,1.9281000000000001,1.2968,1.3076,1.288,1.0984,1.3856,2.1886,1.0956,1.2715,1.737,1.4474,2.7632,2.1822,1.6072,1.4632,1.4503,2.1765999999999996,2.5457,5.835,1.1687,1.9426,1.5061,1.8708,1.0162,1.667,1.1400000000000001,1.3788,1.2616
1928-06-01,1.5333,1.1668,1.9231,1.3019,1.362,1.2804,1.0971,1.4186,2.2237999999999998,1.0906,1.2701,1.7739,1.4667,2.7942,2.2372,1.5971,1.4685000000000001,1.4525000000000001,2.1029999999999998,2.565,7.3115,1.1694,1.9712,1.5352999999999999,1.8641999999999999,1.0175,1.6893,1.1593,1.3848,1.2570000000000001
1928-07-01,1.5101,1.1593,1.8345,1.3115,1.2933,1.2493,1.09,1.6228,2.1798,1.0935,1.3785,1.7227000000000001,1.4473,2.6466000000000003,2.1330999999999998,1.5349,1.4506999999999999,1.3675,2.0763,2.5449,7.4426,1.1598,2.0023,1.426,1.8791,1.0395,1.6587,1.1551,1.4454,1.2263
1928-08-01,1.5147,1.1594,1.8622,1.316,1.2961,1.2506,1.0903,1.6368,2.1991,1.0898,1.3853,1.7406000000000001,1.4485000000000001,2.6295,2.1656,1.524,1.444,1.361,2.0883000000000003,2.5209,7.3603,1.1508,2.0558,1.4432,1.8737,1.0395,1.6951999999999998,1.1539,1.4467,1.2245
1928-09-01,1.5538,1.1791,1.891,1.3453,1.3153000000000001,1.2743,1.0901,1.725,2.3017,1.0909,1.4003,1.8066,1.4805,2.8299000000000003,2.2946999999999997,1.5549,1.4767000000000001,1.3676,2.1092,2.614,7.6499,1.1736,2.0793,1.4979,1.9048,1.0411,1.7883,1.1724,1.4693,1.2511
1928-10-01,1.561,1.1791,1.8824999999999998,1.3804,1.3067,1.301,1.0887,1.7151,2.3472,1.0944,1.4198,1.8493,1.4971999999999999,2.8233,2.3991999999999996,1.5493000000000001,1.4879,1.3631,2.1699,2.6718,7.5774,1.1727,2.097,1.4892,1.9053,1.0415,1.7887,1.1715,1.4799,1.2409
1928-11-01,1.557,1.1853,1.9125,1.3758,1.3234,1.3252000000000002,1.0854,1.7146,2.4155,1.0999,1.4441,1.9026,1.5072999999999999,2.8612,2.3971,1.5396999999999998,1.5039,1.3540999999999999,2.1955,2.6361,7.7723,1.1809,2.1079999999999997,1.4612,1.891,1.0487,1.8356999999999999,1.1675,1.4542,1.2283
1928-12-01,1.5928,1.1959,1.9707,1.4142000000000001,1.3267,1.3788,1.0871,1.7461,2.5793999999999997,1.1088,1.4835,2.0307,1.5853000000000002,3.2986,2.4455999999999998,1.5937000000000001,1.5774,1.3765,2.4005,2.9902,8.2245,1.2127,2.1908000000000003,1.4831,1.9693999999999998,1.0545,1.9629,1.183,1.5,1.2345
1929-01-01,1.5985,1.1878,1.9474,1.4068,1.3225,1.3611,1.0863,1.7409,2.6129,1.1022,1.4855,2.0652,1.6015000000000001,3.4417,2.4429,1.5984,1.5853000000000002,1.3736,2.3348,3.0165,8.1149,1.1958,2.278,1.4881,1.9663,1.0522,1.9502,1.1761,1.5,1.2048999999999999
1929-02-01,1.6256,1.2044000000000001,1.9784000000000002,1.4484,1.3267,1.3846,1.0845,1.896,2.9797000000000002,1.1007,1.5234999999999999,2.1456999999999997,1.6742,3.7539,2.4892,1.6011,1.6336,1.3755,2.2258,3.2798,9.0664,1.1945999999999999,2.3143000000000002,1.5135,2.0091,1.0494,1.9111,1.1757,1.5684,1.2074
1929-03-01,1.6080999999999999,1.1961,1.9306999999999999,1.4531,1.3218999999999999,1.3575,1.0807,1.8908,2.9758000000000004,1.1029,1.504,2.2431,1.6804999999999999,3.7030000000000003,2.4865000000000004,1.6064,1.685,1.3782,2.2172,3.2298,8.9733,1.2162,2.3222,1.5439,1.9912,1.0478,1.8858000000000001,1.1755,1.5731000000000002,1.1924
1929-04-01,1.5765,1.1899,1.8856000000000002,1.4051,1.298,1.3278,1.0757,1.8752,2.9004,1.0952,1.4709,2.2347,1.6498,4.0051000000000005,2.4646999999999997,1.6074000000000002,1.7066,1.3529,2.3574,3.155,9.2333,1.2132,2.3456,1.5514999999999999,1.959,1.0433,1.8392,1.1684,1.5484,1.1782
1929-05-01,1.6002,1.2145,1.8643,1.4073,1.3025,1.329,1.0787,1.8870999999999998,2.9696,1.0976,1.4881,2.2472000000000003,1.6766999999999999,4.0371,2.4451,1.6032,1.6648,1.3424,2.3684000000000003,3.2575,9.5122,1.2201,2.4032,1.5933,1.9706000000000001,1.0444,1.8662999999999998,1.1856,1.5661999999999998,1.159
1929-06-01,1.5758,1.1909,1.8584999999999998,1.3705,1.3035,1.2945,1.073,1.8119,2.8200000000000003,1.0839,1.4526,2.0854999999999997,1.6089,4.0624,2.2126,1.5565,1.5866,1.3253,2.2854,3.4271000000000003,8.7659,1.2081,2.3758,1.5433,1.9887000000000001,1.0414,1.7885,1.1797,1.5324,1.1376
1929-07-01,1.6263999999999998,1.2269999999999999,1.8229000000000002,1.4583,1.5505,1.4072,1.0858,1.8562,3.1012,1.1196,1.4693,2.1516,1.6448,4.3283000000000005,2.2554,1.7251,1.6937000000000002,1.2778,2.3091999999999997,4.5291,9.6412,1.3058,2.5183999999999997,1.5013999999999998,2.0822000000000003,1.1159,1.8138999999999998,1.2158,1.7913000000000001,1.1447
1929-08-01,1.6627,1.2294,1.8388,1.4472,1.5537,1.4317,1.0822,1.8774,3.2066,1.115,1.4489,2.1875999999999998,1.6798000000000002,4.6645,2.2030000000000003,1.7586,1.6748,1.3307,2.2965,4.847799999999999,10.8232,1.3035999999999999,2.6052,1.5342,2.1688,1.1113,1.8213,1.2195,1.8576000000000001,1.1512
1929-09-01,1.6888999999999998,1.2519,1.9033,1.4735,1.5606,1.4465,1.0827,1.8994,3.4618,1.115,1.4613,2.3222,1.7475,5.1549000000000005,2.2198,1.7856999999999998,1.7315999999999998,1.3479999999999999,2.4423,5.1785000000000005,11.902000000000001,1.2924,2.7405,1.5836000000000001,2.2618,1.1048,1.8859,1.2293,1.9026999999999998,1.1465
1929-10-01,1.6702,1.2455,1.8309000000000002,1.4628999999999999,1.5489000000000002,1.4753,1.0788,1.833,3.2899000000000003,1.1104,1.4449,2.2001,1.7026,4.6684,2.1079,1.7106,1.6921,1.3403,2.3944,5.2129,11.6701,1.4039,2.9089,1.5558,2.1606,1.1041,1.835,1.2208,1.8009,1.1463
1929-11-01,1.5753,1.1798,1.8497,1.3715,1.4784000000000002,1.312,1.0695999999999999,1.6818,2.7228000000000003,1.0853,1.3681,2.0096,1.5434,3.5583,1.7940999999999998,1.5532,1.601,1.3107,2.2746,3.9291,10.0281,1.3484,2.5404,1.4691,2.0628,1.0787,1.6322,1.1773,1.5918,1.0985
1929-12-01,1.5182,1.1585,1.7905,1.3119,1.4512,1.2715,1.064,1.6227,2.434,1.0728,1.3286,1.8628,1.4658,3.0887000000000002,1.6434000000000002,1.4971,1.5108000000000001,1.3009,2.184,3.4693,9.173200000000001,1.3136,2.1931000000000003,1.4022000000000001,1.9765000000000001,1.0735,1.5502,1.1586,1.5063,1.083
1930-01-01,1.5103,1.161,1.8056999999999999,1.2845,1.4628,1.2723,1.0659,1.6254,2.5238,1.071,1.3215999999999999,1.8537,1.4787,3.3406000000000002,1.6659000000000002,1.5091,1.4918,1.2835,2.1701,3.5652,9.1728,1.2144,2.2396000000000003,1.3997,1.9704000000000002,1.0714,1.514,1.1621000000000001,1.4990999999999999,1.0758
1930-02-01,1.5344,1.1452,1.8747,1.3528,1.471,1.2983,1.0681,1.6401,2.646,1.0781,1.3433,1.8981,1.518,3.5968999999999998,1.7071999999999998,1.5190000000000001,1.5186,1.2810000000000001,2.1805,3.8764999999999996,9.2704,1.1502,2.3565,1.427,2.0036,1.0739,1.5352999999999999,1.1808,1.5733000000000001,1.0998
1930-03-01,1.5373,1.1468,1.9173,1.4122,1.5034,1.2711999999999999,1.0675,1.6505,2.678,1.0825,1.345,1.8953,1.5413999999999999,3.8002,1.7248,1.5518,1.5117,1.2936,2.1142000000000003,4.1132,9.8544,1.2386,2.4481,1.4626,2.0208,1.0705,1.5043,1.1804999999999999,1.6073,1.1212
1930-04-01,1.5394999999999999,1.134,1.9512,1.4752,1.5118,1.2692,1.0721,1.7554,2.8491,1.0795,1.3547,1.9388999999999998,1.5676,4.0397,1.8313,1.5807,1.5154,1.2961,2.3247,4.4169,10.549900000000001,1.222,2.5099,1.4901,2.058,1.067,1.4894,1.1881,1.6585999999999999,1.1288
1930-05-01,1.5655000000000001,1.1176,1.9234,1.4956,1.5146000000000002,1.2629,1.0712,1.7454,2.7486,1.0713,1.335,1.8168000000000002,1.6024,4.1301000000000005,1.7581,1.5405,1.4429,1.2691,2.4482,4.524800000000001,10.118,1.2368999999999999,2.4831000000000003,1.476,1.9868999999999999,1.0697,1.4995,1.1925,1.6373,1.1246
1930-06-01,1.5749,1.1171,1.936,1.476,1.508,1.2429000000000001,1.0679,1.7283,2.7021,1.0672,1.3291,1.8146,1.5646,3.9768,1.7884,1.5088,1.4668,1.2637,2.386,4.4681999999999995,10.1548,1.1879,2.4386,1.4647999999999999,1.9771999999999998,1.0632,1.4987,1.1886,1.6000999999999999,1.1138
1930-07-01,1.5777,1.1007,1.9331,1.5064,1.4502000000000002,1.517,1.1688,1.6153,2.1677999999999997,1.0633,1.3144,1.7195999999999998,1.4292,3.1175,1.5497999999999998,1.4074,1.4256,1.2335,2.2023,4.2125,10.1669,1.2121,1.8013,1.3961000000000001,1.8598,1.0777,1.4104,1.1561,1.4184,1.1188
1930-08-01,1.5943,1.1007,1.9597,1.5183,1.4646,1.5439,1.1742,1.655,2.2296,1.0663,1.3382,1.7534,1.4414,3.202,1.6135000000000002,1.425,1.4394,1.2279,2.2670000000000003,4.3349,10.2836,1.2161,1.8365,1.424,1.884,1.0763,1.4208,1.1602000000000001,1.4365999999999999,1.1289
1930-09-01,1.6028,1.11,1.9934,1.5375,1.4532,1.5469,1.1688,1.6995999999999998,2.2782999999999998,1.0653,1.3279999999999998,1.7317,1.4437,3.238,1.5922999999999998,1.4264000000000001,1.3766,1.2334,2.2184,4.3629999999999995,10.4367,1.2285,1.8674,1.4171,1.8826999999999998,1.0704,1.4413,1.1627,1.4367,1.1267
1930-10-01,1.5383,1.0965,1.9007,1.4341,1.442,1.4881,1.161,1.6353,2.0934999999999997,1.0565,1.2736,1.6279,1.3684,2.7759,1.4933,1.3485,1.3415,1.2192,2.0429000000000004,3.9561,9.8475,1.2126000000000001,1.7656,1.3626,1.804,1.0633,1.3925,1.1385,1.3553,1.1037
1930-11-01,1.5097999999999998,1.0935,1.8568000000000002,1.3956,1.4008,1.4622,1.1528,1.6071,1.9571,1.0539,1.2336,1.585,1.3283,2.4450000000000003,1.437,1.3058,1.304,1.1919,1.97,3.7063,9.4831,1.2132,1.6658,1.3467,1.7463,1.0593,1.3577,1.124,1.3031,1.0885
1930-12-01,1.5137,1.0968,1.8433,1.3702,1.3876,1.4532,1.1548,1.5824,1.9533,1.0515,1.2267000000000001,1.5783,1.3239,2.3928000000000003,1.4645000000000001,1.3161,1.3176999999999999,1.1734,1.9156,3.4585,9.2053,1.199,1.6457,1.3475,1.7019,1.0609,1.3664,1.1205,1.2769,1.0889
1931-01-01,1.4852,1.0856,1.8114,1.3074,1.3648,1.4252,1.1411,1.5387,1.9045999999999998,1.0481,1.1943,1.5215,1.2913000000000001,2.2119999999999997,1.4561,1.2686,1.2883,1.1576,1.7966,3.3607,8.793099999999999,1.1995,1.5995,1.3267,1.6402,1.0581,1.3143,1.1094,1.2396,1.0772
1931-02-01,1.5101,1.0896,1.862,1.3571,1.3692,1.4583,1.1407,1.5826,1.8965999999999998,1.054,1.2056,1.5426,1.3074,2.2732,1.4871,1.297,1.3071,1.1776,1.8382,3.4882,9.1662,1.2112,1.6320000000000001,1.3354,1.7217,1.0608,1.336,1.1168,1.2836,1.0908
1931-03-01,1.5447,1.1046,1.9114,1.3872,1.3756,1.4865,1.1442999999999999,1.6221999999999999,2.0136000000000003,1.0624,1.2348,1.6183,1.3416,2.5922,1.5755,1.3495,1.3491,1.1766,1.8847,3.8569999999999998,9.6517,1.2163,1.7223000000000002,1.3763,1.7342,1.0595,1.3857,1.1293,1.332,1.1045
1931-04-01,1.5371000000000001,1.0767,1.9075,1.3534000000000002,1.3672,1.4674,1.1442999999999999,1.63,1.9365,1.0602,1.2178,1.5670000000000002,1.3119,2.4542,1.5506,1.3192,1.3226,1.1533,1.7529,3.7695,9.2415,1.2179,1.6648999999999998,1.3740999999999999,1.6545999999999998,1.0573,1.3718,1.1209,1.3018,1.1224
1931-05-01,1.49,1.0599,1.931,1.2568,1.3291,1.4443,1.1323,1.6068,1.8147,1.0526,1.1874,1.4689,1.2623,2.3223,1.5070999999999999,1.2643,1.2808,1.1367,1.6629,3.5140000000000002,8.8911,1.215,1.6118000000000001,1.3413,1.6046,1.0546,1.353,1.1053,1.2542,1.0996
1931-06-01,1.4282,1.0542,1.8218999999999999,1.1957,1.2931,1.3953,1.1314,1.5386,1.7122,1.0486,1.1576,1.3705,1.2107,2.1706000000000003,1.4278,1.2205,1.2563,1.1112,1.5787,3.2236000000000002,8.1854,1.1061,1.5055,1.289,1.4962,1.0463,1.3423,1.0982,1.2071,1.0905
1931-07-01,1.464,1.0594,1.9169,1.2546,1.2624,1.4828999999999999,1.1481,1.6013000000000002,1.7729,1.0521,1.1697,1.4346,1.2293,2.3802000000000003,1.4836,1.2615,1.3154,1.1271,1.74,3.5215,9.9606,1.1196,1.5941,1.2966,1.5957,1.0471,1.3540999999999999,1.1102,1.3645,1.0982
1931-08-01,1.4435,1.0531,1.8841,1.2322,1.2530000000000001,1.4708,1.1431,1.6166,1.7226,1.0487,1.1524,1.3673,1.2011,2.2362,1.471,1.2359,1.2894999999999999,1.1052,1.7173,3.3805,9.5238,1.1177,1.5312999999999999,1.2565,1.5293,1.0431,1.355,1.101,1.3316,1.0999
1931-09-01,1.4457,1.0605,1.8477999999999999,1.2486,1.2365,1.4656,1.1393,1.6128,1.729,1.0489,1.1461999999999999,1.3674,1.1963,2.2832,1.4515,1.2287,1.295,1.1003,1.7811,3.3697999999999997,9.593300000000001,1.118,1.5481,1.2591,1.4979,1.0437,1.3646,1.1021,1.3327,1.0982
1931-10-01,1.3142,1.0453,1.658,1.1419,1.1826,1.3028,1.1258,1.429,1.5011,1.0381,1.0983,1.2665,1.1294,1.8364,1.2933,1.1561,1.1995,1.0703,1.5417999999999998,2.4767,7.6264,1.0974,1.3679999999999999,1.1971,1.3902,1.0319,1.2523,1.073,1.1972,1.0723
1931-11-01,1.3528,1.0563,1.6973,1.1689,1.1485,1.3476,1.1226,1.477,1.5413000000000001,1.0388,1.1024,1.2691,1.1409,1.9270999999999998,1.3286,1.1753,1.2375,1.0717,1.6251,2.6268000000000002,7.914,1.0997,1.4043999999999999,1.2193,1.3768,1.0341,1.2873999999999999,1.081,1.2208999999999999,1.0751
1931-12-01,1.341,1.0503,1.6497,1.1175,1.1325,1.3205,1.1208,1.4575,1.5093,1.0349,1.0932,1.2452,1.1296,1.7799,1.3094999999999999,1.1526,1.2046000000000001,1.059,1.566,2.5399000000000003,7.44,1.0966,1.3676,1.1945000000000001,1.2934,1.0281,1.2559,1.0692,1.1961,1.0708
1932-01-01,1.3043,1.0464,1.6019999999999999,1.0795,1.1035,1.291,1.1017,1.4355,1.4739,1.0324,1.0775,1.1803,1.1087,1.6595,1.2892000000000001,1.1254,1.1683,1.0452,1.4582,2.3296,6.8157000000000005,1.075,1.3192,1.1703000000000001,1.2452,1.0195,1.2156,1.0586,1.1513,1.0612
1932-02-01,1.298,1.0433,1.65,1.093,1.0974,1.2903,1.1066,1.4236,1.4447,1.0325,1.0783,1.1857,1.1103,1.5648,1.2659,1.1395,1.1776,1.0477,1.434,2.2935,6.5806,1.0744,1.3078,1.1691,1.2641,1.011,1.2172,1.0564,1.1569,1.0645
1932-03-01,1.3192,1.051,1.6657,1.0988,1.095,1.2986,1.1076,1.4261,1.4799,1.0334,1.0861,1.194,1.108,1.6133,1.2667,1.1417,1.1716,1.0461,1.4673,2.3729,7.2298,1.0759,1.3083,1.1863,1.2515,1.0118,1.2227999999999999,1.0605,1.1783,1.0657
1932-04-01,1.2929,1.0452,1.6583,1.0757,1.0839,1.2486,1.1032,1.3956,1.4384000000000001,1.0319,1.0717,1.1617,1.0934,1.5019,1.2073,1.1107,1.1605,1.0381,1.4632,2.224,6.5015,1.0739,1.283,1.1703999999999999,1.2051,1.0178,1.2067999999999999,1.0552,1.1495,1.0563
1932-05-01,1.2573,1.0405,1.5927,1.0575,1.0716,1.2222,1.0974,1.317,1.2909,1.0278,1.06,1.1301999999999999,1.0743,1.3862,1.1473,1.0924,1.1364,1.0312,1.4063,2.0299,5.8195,1.0703,1.2064,1.1197,1.153,1.0156,1.1728,1.0443,1.1239,1.0466
1932-06-01,1.1984,1.0302,1.4599,1.0321,1.0517,1.1754,1.0939,1.2028,1.2579,1.0211,1.0489,1.1006,1.0579,1.2559,1.1178,1.0693,1.1209,1.0245,1.3806,1.7414,5.2987,1.0687,1.1734,1.0995,1.0988,1.0116,1.1221,1.0327,1.0862,1.0391
1932-07-01,1.2004,1.0361,1.4819,1.0354,1.0365,1.1228,1.0895,1.222,1.2356,1.0205,1.0503,1.1036,1.0515,1.2785,1.1078999999999999,1.0748,1.1027,1.0251,1.3952,1.7637,4.9021,1.0535,1.1899,1.0952,1.0968,1.0081,1.1259000000000001,1.0333,1.0962,1.0357
1932-08-01,1.2603,1.0427,1.6004999999999998,1.0588,1.0528,1.1623999999999999,1.0706,1.2865,1.3024,1.0267,1.0676,1.168,1.074,1.4331,1.1557,1.1072,1.1498,1.0392,1.5272000000000001,1.9858,5.5535000000000005,1.0666,1.2267000000000001,1.1157,1.1561,1.0093,1.16,1.0417,1.1463,1.0466
1932-09-01,1.3292,1.0599,1.7005,1.0979,1.0741,1.2052,1.0897000000000001,1.3831,1.4104,1.0431,1.0929,1.2673,1.1121,1.6496,1.2336,1.1553,1.1937,1.0883,1.6112,2.4053,6.8362,1.0661,1.3006,1.1629,1.2575,1.0159,1.2115,1.0519,1.2332,1.064
1932-10-01,1.321,1.0581,1.6949999999999998,1.087,1.0748,1.2056,1.0895,1.3356,1.4323,1.0391,1.0946,1.2403,1.1067,1.608,1.2467000000000001,1.1707,1.1813,1.0829,1.5583,2.3346999999999998,6.7376,1.064,1.2851,1.1574,1.2498,1.0183,1.2167,1.0517,1.2155,1.0571
1932-11-01,1.2894,1.0507,1.5974,1.0644,1.0576,1.1802,1.0816,1.2730000000000001,1.361,1.034,1.0796000000000001,1.2022,1.0828,1.4785,1.1857,1.133,1.1681,1.0653,1.5412,2.1883,6.271100000000001,1.0622,1.2515,1.1496,1.2006999999999999,1.0145,1.1893,1.0444,1.1785,1.0524
1932-12-01,1.2751000000000001,1.048,1.5417999999999998,1.0569,1.0554,1.1705,1.0781,1.2819,1.3524,1.0307,1.0748,1.1567,1.0769,1.4336,1.1781,1.1238,1.1717,1.0526,1.5138,2.1365,6.211799999999999,1.0623,1.2384,1.1448,1.1808,1.013,1.1774,1.0414,1.172,1.0465
1933-01-01,1.297,1.0512,1.5402,1.0543,1.0557,1.1732,1.0755,1.2995,1.3965999999999998,1.0285,1.0751,1.1435,1.0784,1.4512,1.1903000000000001,1.1308,1.1668,1.0485,1.5147,2.2350000000000003,6.2907,1.0606,1.2534,1.1578,1.1902,1.0117,1.1855,1.0424,1.1852,1.0445
1933-02-01,1.2976,1.0432,1.6014,1.0411,1.0556,1.1583,1.0834,1.2957,1.4118,1.0276,1.0741,1.1473,1.0836,1.4494,1.1916,1.1431,1.1662,1.0531,1.4975,2.1790000000000003,6.306699999999999,1.0662,1.2642,1.1728,1.2174,1.0108,1.1803,1.0461,1.188,1.0438
